Product_Category,Product_Price,Order_Quantity,Return_Status,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Total_Value,Discount_Percentage,Price_Category,Age_Group,Order_Month,Order_Weekday,Is_Weekend
2,426.64,4,0,49,1,6,0,1,1.35,1706.56,0.316426026626664,2,2,6,2,0
4,65.81,1,0,28,1,37,2,0,15.11,65.81,22.9600364686218,0,1,2,2,0
2,30.01,2,0,18,0,23,1,2,24.11,60.02,80.3398867044319,0,0,9,3,0
0,38.99,1,0,37,1,52,2,2,2.27,38.99,5.82200564247243,0,1,11,0,0
1,341.44,3,1,41,1,14,3,1,43.01,1024.32,12.5966494845361,2,2,4,3,0
3,357,3,0,49,0,13,3,1,1.69,1071,0.473389355742297,2,2,11,5,1
0,475.03,3,1,42,1,2,1,1,12.99,1425.09,2.73456413279161,2,2,5,3,0
1,403.24,5,1,36,1,0,2,0,9.63,2016.2,2.38815593691102,2,1,7,3,0
0,299.26,3,1,64,0,73,2,2,31.68,897.78,10.5861124106129,1,3,9,1,0
3,463.64,1,0,31,0,46,1,0,8.95,463.64,1.93037701665085,2,1,10,6,1
3,475,4,1,52,1,36,0,0,8.83,1900,1.85894736842105,2,2,3,4,0
1,462.66,2,1,48,0,48,1,1,40.9,925.32,8.84018501707517,2,2,3,0,0
4,55.13,4,0,55,1,40,0,0,22.78,220.52,41.3205151460185,0,2,2,0,0
3,244.76,1,1,53,0,85,2,0,47.38,244.76,19.3577381925151,1,2,9,4,0
4,470.36,1,1,34,1,64,2,1,21.25,470.36,4.5178161408283,2,1,10,0,0
1,417.16,2,1,18,1,39,3,2,16.49,834.32,3.95291974302426,2,0,2,4,0
4,437.81,3,0,42,0,87,1,2,0.14,1313.43,0.0319773417692606,2,2,12,6,1
0,37.79,4,0,58,0,17,0,1,27.71,151.16,73.3262767928023,0,2,1,1,0
4,120.71,2,0,42,0,5,0,1,43.13,241.42,35.7302626128738,0,2,6,1,0
4,470.32,4,1,54,1,15,3,0,32.69,1881.28,6.95058683449566,2,2,12,0,0
1,401.34,2,1,29,0,80,0,2,32.23,802.68,8.03059749838043,2,1,2,1,0
4,118.73,5,0,67,1,46,1,2,26.66,593.65,22.4543080939948,0,3,4,6,1
2,256.54,4,0,39,0,98,2,1,1.19,1026.16,0.463865284166212,1,1,10,1,0
1,110,2,0,28,1,40,0,1,25.83,220,23.4818181818182,0,1,4,5,1
3,100.7,4,0,42,1,4,2,0,27.51,402.8,27.3187686196624,0,2,2,0,0
3,293.92,2,0,52,0,1,0,0,9.56,587.84,3.25258573761568,1,2,12,1,0
3,248.85,3,1,70,0,72,2,0,32.38,746.55,13.0118545308419,1,3,2,6,1
0,311.17,1,0,35,0,46,3,0,3.56,311.17,1.14406915833789,1,1,12,6,1
1,468.44,3,1,37,0,29,3,1,12.34,1405.32,2.63427546750918,2,1,6,6,1
4,173.67,2,0,29,0,97,0,1,2.57,347.34,1.47981804571889,1,1,6,6,1
3,407.01,1,1,24,0,27,3,1,36.5,407.01,8.96783862804354,2,0,8,1,0
2,271.36,4,0,28,0,66,3,1,6.18,1085.44,2.27741745283019,1,1,9,3,0
3,47.16,3,0,51,0,13,3,0,41.19,141.48,87.3409669211196,0,2,4,6,1
3,5.27,4,0,63,0,19,1,0,22.11,21.08,419.544592030361,0,3,3,4,0
2,261.16,4,0,25,1,55,2,0,16.65,1044.64,6.37540205238168,1,0,6,6,1
0,183.05,2,1,22,0,8,3,0,46.58,366.1,25.4465992898115,1,0,6,5,1
0,136.87,1,0,68,0,22,0,0,34.15,136.87,24.9506831299774,0,3,7,1,0
2,211.99,3,0,27,0,57,3,2,10.58,635.97,4.99080145289872,1,1,12,3,0
4,80.05,5,0,41,0,73,2,1,48.51,400.25,60.5996252342286,0,2,4,2,0
4,442.26,4,1,40,1,76,2,0,36.77,1769.04,8.31411386966943,2,1,1,0,0
3,177.41,2,0,59,0,66,0,0,19,354.82,10.7096556000226,1,2,12,4,0
0,70.48,1,0,56,1,60,2,1,30.75,70.48,43.6293984108967,0,2,12,2,0
0,250.17,2,0,20,0,78,0,0,16.72,500.34,6.68345525042971,1,0,12,4,0
4,432,2,1,24,0,82,2,0,37.56,864,8.69444444444445,2,0,9,4,0
0,439.43,5,1,68,1,45,2,2,16.87,2197.15,3.83906424231391,2,3,1,3,0
4,383.16,3,1,40,1,74,0,2,31.97,1149.48,8.34377283641299,2,1,12,4,0
1,175.09,2,0,61,0,85,2,2,4.01,350.18,2.29025072819693,1,3,4,1,0
2,335.96,1,1,56,1,86,3,2,48.18,335.96,14.3409929753542,2,2,1,4,0
1,294.92,2,0,68,0,53,1,0,13.39,589.84,4.54021429540214,1,3,12,5,1
2,470.65,1,1,54,0,35,3,2,24.42,470.65,5.18856900031871,2,2,10,4,0
0,85.24,4,0,21,0,86,1,2,3.89,340.96,4.56358517128109,0,0,10,2,0
3,114.38,2,0,24,0,47,3,1,20.75,228.76,18.141283441161,0,0,2,0,0
4,169.64,2,0,60,0,75,1,1,12.17,339.28,7.17401556236737,0,2,5,6,1
3,171.56,1,0,51,0,90,3,0,9.54,171.56,5.5607367684775,0,2,8,1,0
3,54.39,5,0,22,0,14,3,0,31.31,271.95,57.5657289943004,0,0,3,1,0
1,82.97,3,0,23,1,67,0,2,34.92,248.91,42.0875015065686,0,0,5,3,0
1,245.67,4,1,70,0,65,2,1,26.52,982.68,10.7949688606668,1,3,4,2,0
1,337.37,2,1,33,1,91,1,1,22.03,674.74,6.52992263686753,2,1,12,5,1
3,246.33,5,1,49,1,83,0,0,40.8,1231.65,16.5631469979296,1,2,9,6,1
4,315.47,3,1,18,1,79,2,1,30.86,946.41,9.78222968903541,1,0,9,5,1
4,498.81,5,1,62,1,27,3,2,22.02,2494.05,4.41450652553076,2,3,4,2,0
2,452.05,4,1,36,0,73,3,1,0.21,1808.2,0.0464550381594956,2,1,1,1,0
0,256.05,4,0,61,0,29,3,1,19.85,1024.2,7.75239211091584,1,3,1,1,0
4,418.07,5,1,35,1,26,0,2,21.13,2090.35,5.0541775300787,2,1,4,3,0
0,56.72,2,0,21,0,52,1,2,36.75,113.44,64.7919605077574,0,0,9,0,0
0,419.59,5,1,37,1,82,2,1,11.33,2097.95,2.70025501084392,2,1,7,0,0
1,196.81,3,0,31,1,83,1,2,23.91,590.43,12.1487729282049,1,1,7,6,1
4,78.92,4,0,44,1,46,2,0,10.43,315.68,13.2159148504815,0,2,11,0,0
0,339.85,4,0,43,0,59,1,0,8.73,1359.4,2.56878034426953,2,2,2,4,0
0,446.49,4,1,18,1,91,3,0,42.25,1785.96,9.46269793276445,2,0,2,1,0
3,57.95,4,0,45,1,1,2,1,1.25,231.8,2.15703192407248,0,2,7,3,0
4,355.29,5,1,58,0,88,0,0,40.15,1776.45,11.3006276562808,2,2,10,1,0
3,274.6,3,0,30,0,59,3,1,8.78,823.8,3.19737800436999,1,1,5,5,1
2,497.81,4,1,20,0,70,3,1,12.05,1991.24,2.42060223780157,2,0,7,1,0
0,480.42,5,1,66,1,14,2,2,44.11,2402.1,9.18154947754049,2,3,10,2,0
0,186.63,5,0,41,1,94,1,2,39.88,933.15,21.3684830948936,1,2,6,4,0
2,130.99,4,1,50,1,15,2,0,44.35,523.96,33.8575463775861,0,2,10,4,0
3,373.65,2,1,25,1,83,2,1,26.6,747.3,7.11896159507561,2,0,7,6,1
3,480.64,4,1,55,0,49,1,1,27.55,1922.56,5.73194074567244,2,2,2,0,0
3,21.41,3,0,26,1,47,1,0,46.74,64.23,218.3092013078,0,1,1,1,0
0,274.23,2,0,61,0,97,3,1,5.11,548.46,1.86339933632352,1,3,10,4,0
1,61.18,3,0,55,0,70,0,1,29.17,183.54,47.6789800588428,0,2,7,0,0
0,90.44,5,0,32,1,62,0,0,46.17,452.2,51.0504201680672,0,1,11,5,1
2,144.28,5,1,37,0,58,2,2,45.56,721.4,31.5774882173551,0,1,10,5,1
1,475.33,4,1,41,1,96,1,2,30.83,1901.32,6.4860202385711,2,2,2,0,0
0,62.85,5,0,29,0,85,1,0,2.65,314.25,4.21638822593477,0,1,7,0,0
0,148.13,5,1,65,1,4,3,0,41.28,740.65,27.8674137581854,0,3,12,1,0
2,47.22,3,1,28,0,70,2,1,49.33,141.66,104.468445573909,0,1,4,1,0
2,156.38,4,0,44,1,37,0,0,25.46,625.52,16.2808543291981,0,2,10,0,0
0,81.83,5,0,23,1,66,0,1,15.85,409.15,19.3694244164732,0,0,5,4,0
1,284.99,4,0,37,0,44,2,2,19.74,1139.96,6.9265588266255,1,1,1,6,1
4,100.38,1,0,36,0,57,3,2,47.03,100.38,46.8519625423391,0,1,9,0,0
3,29.79,2,0,62,0,82,1,2,28.86,59.58,96.8781470292044,0,3,8,1,0
0,43.77,5,0,62,1,42,1,0,7.91,218.85,18.0717386337674,0,3,10,1,0
3,254.77,5,0,67,1,34,3,1,3.63,1273.85,1.42481453860345,1,3,2,1,0
2,492.41,5,1,57,1,97,1,2,40.24,2462.05,8.17205174549664,2,2,2,3,0
4,71.73,3,0,48,1,39,3,2,2.73,215.19,3.80593893768298,0,2,6,5,1
4,148.04,1,0,19,0,87,3,1,27.58,148.04,18.6300999729803,0,0,3,3,0
0,235.47,3,0,23,0,8,0,0,12.38,706.41,5.25756996645008,1,0,3,1,0
2,30.28,3,0,42,0,24,1,1,13.66,90.84,45.112285336856,0,2,2,0,0
1,344.28,1,1,41,0,36,3,1,16.08,344.28,4.67061693970024,2,2,8,0,0
1,203.57,2,0,64,1,60,1,1,5.58,407.14,2.741071867171,1,3,10,3,0
2,225.32,4,1,42,0,50,3,1,49.78,901.28,22.093023255814,1,2,1,0,0
3,219.11,3,0,27,1,15,3,0,24.02,657.33,10.9625302359545,1,1,3,3,0
1,340.89,1,0,64,0,20,1,0,9.64,340.89,2.82789169526827,2,3,3,3,0
1,347.32,4,1,58,1,79,3,2,42.94,1389.28,12.363238512035,2,2,12,0,0
0,219.58,4,0,33,1,33,2,0,4.08,878.32,1.85809272247017,1,1,3,1,0
4,241.55,5,1,52,0,86,3,0,44.64,1207.75,18.4806458290209,1,2,8,3,0
1,110.29,3,0,35,0,13,2,1,22.13,330.87,20.065282437211,0,1,10,5,1
3,159.26,1,0,62,1,32,0,2,36.98,159.26,23.2198920005023,0,3,2,2,0
3,50.09,4,0,20,1,92,1,1,46.48,200.36,92.7929726492314,0,0,5,6,1
2,279.02,3,1,58,1,58,0,1,35.21,837.06,12.6191670847968,1,2,7,6,1
1,363.23,2,1,66,1,31,0,1,40.12,726.46,11.0453431709936,2,3,5,6,1
4,82.18,1,0,60,1,95,1,0,11.49,82.18,13.9815040155756,0,2,4,3,0
1,390.39,1,1,28,0,15,2,0,47.94,390.39,12.2800276646431,2,1,7,1,0
2,408.88,3,1,32,0,63,0,0,19.7,1226.64,4.81803952259832,2,1,12,5,1
3,86.14,2,0,45,0,68,3,0,38.59,172.28,44.7991641513815,0,2,3,5,1
0,73.98,1,0,63,0,72,1,2,10.59,73.98,14.3146796431468,0,3,7,6,1
4,251.29,2,0,57,1,94,0,1,12.73,502.58,5.06586016156632,1,2,5,0,0
2,296.48,5,1,41,1,62,1,0,8.69,1482.4,2.9310577441986,1,2,7,1,0
2,468.32,5,1,31,1,74,2,1,18.4,2341.6,3.92893747864708,2,1,12,5,1
0,256.79,5,1,66,1,76,0,0,37.96,1283.95,14.7825071069746,1,3,9,0,0
1,14.67,5,0,53,1,10,0,2,22.55,73.35,153.71506475801,0,2,12,5,1
4,275.51,1,0,22,0,38,0,2,30.42,275.51,11.0413415121048,1,0,3,3,0
2,262.94,4,0,33,1,31,0,0,27.89,1051.76,10.6069825815776,1,1,11,5,1
1,199.96,3,1,56,1,39,3,1,40.18,599.88,20.0940188037608,1,2,5,1,0
3,430.83,2,1,54,1,36,3,2,48.01,861.66,11.1436065269364,2,2,3,6,1
2,305.87,1,1,22,0,96,0,1,43.43,305.87,14.1988426455684,1,0,3,3,0
2,160.02,2,1,26,0,85,3,2,31.24,320.04,19.52255968004,0,1,1,6,1
2,313.25,2,0,60,0,87,3,2,36.73,626.5,11.7254588986433,1,2,12,0,0
3,486.93,5,1,55,0,29,2,0,2.88,2434.65,0.59146078491775,2,2,8,1,0
3,125.28,2,0,62,1,99,2,0,22.19,250.56,17.7123243933589,0,3,5,3,0
4,161.59,2,0,68,0,28,1,2,2.02,323.18,1.25007735627205,0,3,9,0,0
2,420.21,3,0,31,0,56,2,1,3.42,1260.63,0.813878774898265,2,1,8,5,1
2,151.17,1,0,19,1,9,2,1,30.24,151.17,20.0039690414765,0,0,9,0,0
1,490.35,3,1,39,1,36,3,2,18.27,1471.05,3.72591006423983,2,1,5,6,1
3,194.49,4,0,68,0,79,3,2,14.54,777.96,7.4759627744357,1,3,5,4,0
0,493.42,1,1,56,0,38,3,0,27.8,493.42,5.63414535284342,2,2,1,1,0
3,279.33,5,0,38,1,98,1,1,4.96,1396.65,1.77567751405148,1,1,1,6,1
4,20.16,5,0,62,0,3,3,1,31.01,100.8,153.819444444444,0,3,4,3,0
0,156.04,4,1,18,1,45,0,2,46.16,624.16,29.5821584209177,0,0,2,1,0
0,160.15,1,0,35,0,58,2,1,47.91,160.15,29.9157040274742,0,1,1,2,0
3,379.42,5,1,58,1,20,2,2,15.72,1897.1,4.14316588477149,2,2,12,3,0
4,133.04,5,1,63,0,40,1,1,39.07,665.2,29.367107636801,0,3,5,5,1
4,182.29,3,0,52,0,98,0,1,40.73,546.87,22.3435185693126,1,2,10,1,0
0,166.74,1,0,69,0,64,0,1,27.49,166.74,16.486745831834,0,3,5,0,0
0,145.27,3,0,50,1,80,1,0,16.58,435.81,11.4132305362429,0,2,4,1,0
3,67.21,5,0,37,0,34,1,1,30.93,336.05,46.0199375092992,0,1,5,0,0
0,82.44,4,0,53,0,17,3,2,33.56,329.76,40.7083939835032,0,2,12,4,0
4,172.98,3,0,43,1,35,0,2,3.38,518.94,1.95398311943577,1,2,5,4,0
2,264.3,5,0,31,0,79,3,2,21.73,1321.5,8.22171774498676,1,1,3,3,0
3,360.11,1,0,46,1,39,1,2,17.45,360.11,4.84574157896198,2,2,9,6,1
0,279.12,4,1,33,0,12,3,1,34.42,1116.48,12.3316136428776,1,1,9,4,0
2,80.83,3,0,31,0,30,0,0,32.26,242.49,39.9109241618211,0,1,7,6,1
0,223.8,3,1,31,0,90,1,0,21.67,671.4,9.68275245755139,1,1,7,5,1
4,172.34,3,0,26,0,33,3,1,27.1,517.02,15.724730184519,1,1,2,2,0
2,49.04,4,0,70,0,39,2,2,7.34,196.16,14.9673735725938,0,3,12,3,0
4,260.33,3,0,20,0,77,2,1,29.37,780.99,11.2818345945531,1,0,5,5,1
1,182.51,1,0,65,1,55,1,1,13.08,182.51,7.16673059010465,1,3,4,6,1
0,445.28,5,1,64,0,4,1,0,10.22,2226.4,2.29518505210205,2,3,6,0,0
2,228.75,5,0,65,1,15,2,2,7.44,1143.75,3.25245901639344,1,3,10,5,1
0,219.01,1,0,64,1,68,3,1,16.47,219.01,7.52020455686955,1,3,5,6,1
2,344.96,3,1,53,0,33,1,0,15.43,1034.88,4.47298237476809,2,2,2,0,0
2,61.44,4,0,40,0,42,1,1,18.5,245.76,30.1106770833333,0,1,1,4,0
3,428.42,5,1,48,0,90,3,0,44.2,2142.1,10.3169786657953,2,2,5,6,1
2,211.23,1,0,25,1,59,2,1,12.45,211.23,5.89404914074705,1,0,6,3,0
4,233.2,1,0,69,0,89,1,0,3.17,233.2,1.35934819897084,1,3,1,0,0
0,474.92,3,1,65,1,13,0,0,38.47,1424.76,8.10031163143266,2,3,7,1,0
0,103.36,1,0,26,0,76,1,1,18.81,103.36,18.1985294117647,0,1,8,0,0
2,230.32,5,1,18,1,72,2,2,41.92,1151.6,18.2007641542202,1,0,1,4,0
1,457.37,4,1,25,0,93,0,2,13.73,1829.48,3.0019459081269,2,0,1,6,1
1,217.84,1,0,39,0,65,3,0,23.75,217.84,10.9024972456849,1,1,5,4,0
2,393.72,3,1,20,1,55,0,2,38.35,1181.16,9.74042466727624,2,0,1,6,1
2,287.6,5,0,31,0,75,1,1,21.97,1438,7.63908205841446,1,1,10,5,1
4,29.52,4,0,55,1,81,1,2,13.78,118.08,46.680216802168,0,2,10,1,0
1,27.57,5,0,69,0,26,2,1,37.9,137.85,137.46826260428,0,3,10,5,1
4,169.17,2,0,30,0,32,0,1,26.13,338.34,15.4460010640184,0,1,4,2,0
4,242.63,4,1,60,0,6,3,1,35.38,970.52,14.5818736347525,1,2,1,1,0
1,49.36,1,0,29,0,83,3,2,6.76,49.36,13.6952998379254,0,1,10,1,0
2,277.98,3,0,21,0,21,0,1,13.18,833.94,4.74134829843874,1,0,7,1,0
2,28.91,2,0,56,0,65,0,2,2.59,57.82,8.95883777239709,0,2,1,6,1
3,32.08,4,0,61,1,15,3,2,19.91,128.32,62.0635910224439,0,3,5,5,1
4,251.85,1,0,60,0,12,1,1,35.6,251.85,14.1353980543975,1,2,8,4,0
0,467.4,2,1,31,0,68,0,1,32.72,934.8,7.00042789901583,2,1,12,5,1
2,251.82,5,1,25,1,26,2,0,40.12,1259.1,15.9320149313001,1,0,7,4,0
0,14,5,0,54,0,16,1,1,38.63,70,275.928571428571,0,2,12,1,0
1,43.24,4,0,57,0,17,0,2,11.69,172.96,27.0351526364477,0,2,7,2,0
1,269.52,4,1,58,0,78,2,0,24.74,1078.08,9.17928168596023,1,2,10,2,0
0,387.73,1,0,47,1,35,0,1,9.14,387.73,2.35731049957445,2,2,11,6,1
0,329.21,1,0,52,0,2,0,0,13.08,329.21,3.97314783876553,1,2,11,2,0
1,43.79,2,0,58,1,80,0,0,12.57,87.58,28.7051838319251,0,2,6,2,0
4,337.83,3,0,57,0,78,0,1,9.01,1013.49,2.6670218749075,2,2,7,2,0
3,99.09,4,0,59,1,32,3,1,15,396.36,15.1377535573721,0,2,7,6,1
0,82.39,1,0,34,1,26,3,2,23.6,82.39,28.6442529433184,0,1,2,4,0
0,68.25,3,0,42,1,3,1,0,47.28,204.75,69.2747252747253,0,2,8,1,0
1,247.88,5,0,70,1,30,1,1,3.39,1239.4,1.36759722446345,1,3,8,1,0
4,122.98,2,0,45,1,33,2,1,37,245.96,30.0861928768906,0,2,3,2,0
4,86.48,1,0,56,1,61,3,2,37.41,86.48,43.2585568917669,0,2,11,0,0
4,110.74,1,0,28,0,21,0,1,31.54,110.74,28.48112696406,0,1,12,3,0
1,55.65,5,0,62,0,1,1,0,33.91,278.25,60.9344115004492,0,3,10,2,0
2,165.66,4,0,25,0,13,2,0,10.06,662.64,6.07267898104552,0,0,7,6,1
3,272.36,4,1,38,0,58,1,2,13.18,1089.44,4.8391834336907,1,1,3,2,0
2,333.55,1,0,36,1,83,0,0,22.89,333.55,6.86253934942288,1,1,2,1,0
3,222.34,3,0,43,0,4,1,0,29.44,667.02,13.2409822793919,1,2,9,2,0
0,225.77,3,0,40,0,77,2,2,20.24,677.31,8.9648757585153,1,1,1,0,0
0,379.51,3,1,19,1,85,3,2,28.67,1138.53,7.55447814286844,2,0,2,6,1
3,200.62,5,1,34,0,56,0,0,30.06,1003.1,14.983550991925,1,1,9,0,0
1,351.51,2,0,40,0,52,1,1,20.24,703.02,5.75801541919149,2,1,6,1,0
1,36.64,4,0,38,1,4,2,2,18.96,146.56,51.7467248908297,0,1,12,3,0
0,381.57,2,0,36,0,84,1,1,2.65,763.14,0.694499043425846,2,1,3,5,1
2,232.1,3,0,30,0,43,2,2,13.85,696.3,5.96725549332184,1,1,10,5,1
1,61.57,4,0,35,1,70,2,2,20.39,246.28,33.1167776514536,0,1,3,0,0
4,407.3,2,1,34,0,8,3,0,43.05,814.6,10.5696047139701,2,1,10,0,0
1,275.97,5,0,19,0,84,0,1,10.06,1379.85,3.64532376707613,1,0,6,5,1
4,65.84,3,0,38,0,12,0,1,31.43,197.52,47.7369380315917,0,1,7,4,0
2,309.01,4,1,49,0,73,3,2,37.64,1236.04,12.1808355716644,1,2,7,6,1
0,436.2,3,0,52,0,18,1,1,20.96,1308.6,4.80513525905548,2,2,10,5,1
1,99.68,1,0,63,1,37,2,0,14.79,99.68,14.8374799357945,0,3,9,4,0
0,102,3,0,69,1,72,2,0,24.68,306,24.1960784313726,0,3,2,0,0
3,498.57,5,1,31,1,30,2,0,47.37,2492.85,9.50117335579758,2,1,3,5,1
0,231.89,1,0,66,0,47,2,0,43.02,231.89,18.5518996075726,1,3,12,3,0
1,99.75,1,0,49,0,73,2,2,6.92,99.75,6.93734335839599,0,2,6,1,0
2,141,2,0,51,0,60,1,0,13.17,282,9.34042553191489,0,2,7,0,0
1,496.48,1,1,31,1,41,2,0,25.36,496.48,5.10796003867225,2,1,7,1,0
3,173.32,4,0,69,0,23,2,2,33.52,693.28,19.3399492268636,1,3,4,6,1
0,15.82,5,0,39,1,26,0,0,7.28,79.1,46.0176991150442,0,1,2,0,0
1,302.76,1,1,31,1,60,3,0,24.64,302.76,8.13845950587925,1,1,6,0,0
3,434.39,2,1,63,0,21,3,1,9.97,868.78,2.29517254080435,2,3,5,5,1
0,435.01,4,1,64,1,77,1,2,38.5,1740.04,8.8503712558332,2,3,10,2,0
0,113.88,5,0,53,0,60,0,0,18.67,569.4,16.3944502985599,0,2,5,4,0
2,226.34,4,0,41,0,55,2,1,1.47,905.36,0.649465406026332,1,2,1,3,0
3,201.35,2,0,19,1,23,3,0,0.67,402.7,0.332753911100075,1,0,2,5,1
3,496.05,3,1,35,0,17,2,2,27.62,1488.15,5.56798709807479,2,1,8,0,0
0,472.67,2,1,29,0,34,1,0,20.41,945.34,4.31802314511181,2,1,11,5,1
0,454.02,1,0,68,0,80,0,0,2.82,454.02,0.62111801242236,2,3,7,0,0
0,238.52,2,0,45,1,49,0,2,9.09,477.04,3.81100117390575,1,2,6,0,0
2,176.4,1,0,56,1,72,3,0,20.95,176.4,11.8764172335601,1,2,12,4,0
2,155.73,3,0,44,0,57,1,0,46.2,467.19,29.6667308803699,0,2,9,6,1
0,284.94,5,0,34,1,49,3,1,11.79,1424.7,4.13771320277953,1,1,10,0,0
2,113.45,3,0,20,0,66,0,1,40.23,340.35,35.4605553107096,0,0,3,1,0
2,5.97,4,0,26,0,6,2,2,0.06,23.88,1.00502512562814,0,1,7,3,0
4,474.08,4,1,35,0,55,0,0,45.7,1896.32,9.63972325345933,2,1,5,4,0
3,68.53,3,0,53,1,91,3,1,38.29,205.59,55.8733401430031,0,2,12,0,0
4,305.99,3,1,54,0,60,0,2,48.08,917.97,15.7129317951567,1,2,12,6,1
4,103.58,3,1,38,0,30,3,0,49.9,310.74,48.1753234215099,0,1,6,6,1
1,73.56,1,0,51,0,45,1,1,34.07,73.56,46.31593257205,0,2,4,5,1
4,349.8,2,1,52,0,29,1,0,38.61,699.6,11.0377358490566,2,2,12,4,0
1,460.49,1,1,58,0,91,0,2,13.34,460.49,2.89691415665921,2,2,5,5,1
2,187.56,3,1,51,1,80,3,2,40.01,562.68,21.3318404777138,1,2,11,2,0
3,307.23,2,1,50,0,90,2,2,35.99,614.46,11.7143508120952,1,2,5,1,0
0,446.43,2,1,50,1,25,0,0,14.8,892.86,3.31518939139395,2,2,9,4,0
3,109.12,3,0,52,1,36,0,2,30.08,327.36,27.5659824046921,0,2,8,0,0
3,190.21,5,1,21,0,71,2,1,17.23,951.05,9.05840912675464,1,0,3,4,0
2,227.76,4,0,30,0,15,1,1,26.06,911.04,11.4418686336495,1,1,7,6,1
1,265.58,1,1,47,1,83,1,2,42.5,265.58,16.0027110475186,1,2,3,2,0
3,109.65,4,0,66,1,84,1,1,17.61,438.6,16.0601915184679,0,3,7,2,0
2,382.88,4,1,54,1,46,1,2,46.28,1531.52,12.087338069369,2,2,9,6,1
2,144.58,4,1,66,1,71,1,1,49.62,578.32,34.320099598838,0,3,11,6,1
0,424.53,2,0,34,1,0,0,1,11.46,849.06,2.69945586884319,2,1,8,1,0
4,199.72,4,1,66,0,47,0,0,33.29,798.88,16.6683356699379,1,3,7,3,0
0,414.45,1,1,19,0,39,1,1,35.4,414.45,8.54144046326457,2,0,9,1,0
4,88.15,1,0,52,1,44,0,0,35.93,88.15,40.7600680657969,0,2,3,1,0
2,302.94,5,1,29,0,51,2,1,25.93,1514.7,8.55945071631346,1,1,10,4,0
2,102.92,2,0,45,0,38,0,2,27.9,205.84,27.1084337349398,0,2,9,0,0
4,420.68,1,1,50,0,74,1,2,20.86,420.68,4.95863839497956,2,2,11,4,0
2,341.22,5,1,60,1,87,0,2,10.72,1706.1,3.14166813199695,2,2,2,5,1
0,213.52,1,1,29,0,11,1,0,47.77,213.52,22.3726114649682,1,1,10,3,0
3,135.5,5,0,45,0,83,0,0,32.16,677.5,23.7343173431734,0,2,3,4,0
0,353.76,3,0,31,1,58,3,1,26,1061.28,7.34961555857078,2,1,4,2,0
2,244.25,5,0,28,0,31,1,1,15.03,1221.25,6.15353121801433,1,1,11,3,0
2,480.49,1,1,66,0,1,0,0,18.76,480.49,3.90434764511228,2,3,7,5,1
4,252.68,1,0,44,1,30,1,1,25.25,252.68,9.99287636536331,1,2,8,6,1
3,318.65,5,0,23,1,89,0,1,1.79,1593.25,0.561744861132905,1,0,6,4,0
0,87.02,4,0,40,0,54,0,0,5.44,348.08,6.25143645139049,0,1,7,4,0
4,104.05,4,0,41,1,8,1,2,28.9,416.2,27.7751081210956,0,2,4,0,0
0,48.52,3,0,26,1,13,2,2,15.94,145.56,32.8524319868096,0,1,2,3,0
4,471.91,2,0,43,1,44,1,1,2.65,943.82,0.561547752749465,2,2,7,5,1
0,215.35,1,1,66,0,53,0,1,43.56,215.35,20.2275365683771,1,3,4,5,1
1,83.73,2,0,61,1,48,3,1,23.05,167.46,27.5289621402126,0,3,7,0,0
0,367.84,1,0,57,0,30,0,0,2.58,367.84,0.701391909525881,2,2,6,3,0
3,481.75,1,0,22,0,94,0,0,8.22,481.75,1.70627919045148,2,0,3,0,0
4,61.3,4,0,39,0,53,0,1,27.33,245.2,44.584013050571,0,1,8,3,0
1,112.56,5,0,57,1,70,0,1,26.19,562.8,23.2675906183369,0,2,7,4,0
4,446.58,5,1,35,1,5,3,1,40.77,2232.9,9.12938331318017,2,1,4,1,0
4,13.72,5,0,53,1,16,0,1,29.75,68.6,216.836734693878,0,2,1,4,0
1,436.57,5,1,37,0,59,0,0,30.24,2182.85,6.92672423666308,2,1,5,6,1
3,239.43,4,1,70,0,4,1,1,20.62,957.72,8.61212045274193,1,3,2,3,0
0,478.7,5,1,31,1,18,2,1,11.1,2393.5,2.31878002924587,2,1,6,3,0
0,493.92,3,1,23,1,39,0,1,26.78,1481.76,5.42193067703272,2,0,10,2,0
4,92.56,4,0,34,0,27,3,1,29.42,370.24,31.7847882454624,0,1,5,4,0
4,65.84,4,0,52,1,88,2,0,5.98,263.36,9.08262454434994,0,2,2,1,0
2,344.06,3,1,19,0,92,2,0,44.87,1032.18,13.0413300005813,2,0,2,3,0
0,149.33,3,0,26,0,9,3,0,1.64,447.99,1.09823879997321,0,1,9,0,0
1,64.41,5,1,19,0,59,3,2,40.92,322.05,63.5305076851421,0,0,8,2,0
4,23.78,1,0,26,0,49,1,1,18.43,23.78,77.502102607233,0,1,2,2,0
0,333.95,1,0,67,1,70,0,1,23.06,333.95,6.9052253331337,1,3,6,0,0
3,93.71,2,0,22,1,90,1,0,33.63,187.42,35.8873119197524,0,0,1,6,1
0,368.06,4,0,67,1,62,0,0,9.14,1472.24,2.4832907678096,2,3,2,1,0
0,491.79,3,1,27,1,38,3,2,30.11,1475.37,6.12253197502999,2,1,8,3,0
4,187.08,5,0,48,0,0,0,1,17.18,935.4,9.18323711781056,1,2,3,3,0
2,173.31,2,0,65,0,12,2,1,38.66,346.62,22.3068489989037,1,3,9,0,0
